gen_no,avg_cost,min_cost,max_cost,time
0,39011.2,34393,42359,11.350631713867188
1,36963.55,34295,41871,37.357330322265625
2,35006.1,32293,37845,54.353952407836914
3,34051.8,32293,35573,63.35043907165527
4,34012.05,31399,36133,85.35242080688477
5,33511.9,31399,37820,102.35476493835449
6,32390.25,29129,36191,127.35247611999512
7,31418.65,28205,37575,145.34974098205566
8,30345.9,28205,34950,165.35544395446777
9,29212.05,28205,32553,188.3530616760254
10,28581.25,28205,31839,206.34984970092773
11,28205.0,28205,28205,228.33013534545898
12,28518.0,28097,31711,248.33083152770996
13,28418.3,27945,30962,269.3345546722412
14,28510.3,27945,32120,285.32886505126953
15,28390.65,27142,33421,302.34313011169434
16,27705.7,26974,29213,320.3392028808594
17,27626.05,26974,31232,339.3270969390869
18,27003.55,26084,27565,352.33402252197266
19,26929.85,26084,28761,369.33350563049316
20,26889.15,26084,29864,389.3272876739502
21,26651.9,26054,32814,401.32808685302734
22,26208.5,25704,27339,423.32911491394043
23,26406.55,25704,30940,439.3327236175537
24,25867.5,25704,26874,455.33180236816406
25,26283.6,25704,33487,470.3385829925537
26,26401.0,25704,31277,492.33031272888184
27,25858.55,25170,28444,511.32822036743164
28,26781.15,24744,32900,537.3351573944092
29,27003.15,25249,34059,557.3270320892334
30,26568.15,25192,35157,580.3279876708984
31,26302.45,25192,35375,596.327543258667
32,26025.45,25192,34779,616.3389682769775
33,25525.95,25192,29169,630.3279399871826
34,25644.7,25192,27986,665.3621196746826
35,25180.0,24952,25192,685.370922088623
36,25325.7,24952,27151,703.366756439209
37,25904.4,24952,34562,725.3599166870117
38,26016.05,24952,30387,742.6483631134033
39,25996.9,24952,33696,759.6523761749268
40,25002.5,24952,25962,780.6494235992432
41,25619.2,23882,30976,804.6529293060303
42,25173.75,23882,30032,825.7317543029785
43,24904.9,23882,32492,852.6577949523926
44,24301.05,23757,28278,871.6506958007812
45,24440.8,23757,28412,889.6520137786865
46,24413.1,22514,29149,906.6503047943115
47,24087.1,22514,29485,927.6480674743652
48,24077.0,22514,33695,950.66237449646
49,23587.75,22514,28953,967.6604270935059
50,22935.65,22514,26619,987.654447555542
51,23327.9,22514,29260,1001.6536712646484
52,22539.25,22514,23019,1016.6592597961426
53,23662.15,22514,33834,1038.6548042297363
54,22831.65,22040,26884,1054.6479225158691
55,23196.2,22040,29210,1072.648048400879
56,23343.35,22040,31034,1091.6483402252197
57,22395.45,21229,29313,1110.6505393981934
58,22409.15,21229,30633,1131.6661834716797
59,21978.45,21229,27005,1146.648645401001
60,22172.1,20809,27899,1165.6608581542969
61,22281.8,20809,32442,1188.6484622955322
62,22705.4,20424,33104,1207.6475620269775
63,20901.8,20424,22724,1221.6477394104004
64,20644.6,20424,22006,1239.6478652954102
65,20531.6,20424,22576,1256.0718059539795
66,21341.4,20424,25634,1276.0674953460693
67,21179.55,20424,34810,1296.0679531097412
68,20424.0,20424,20424,1306.070327758789
69,20488.5,20424,21714,1321.0704326629639
70,20733.25,20424,26584,1338.075876235962
71,21117.6,20424,28487,1351.076364517212
72,21202.7,20424,27436,1372.0734119415283
73,21058.0,20424,26539,1399.0821838378906
74,21110.5,20424,26798,1416.078805923462
75,20526.75,20424,22479,1432.084560394287
76,20802.5,20424,24999,1453.4802436828613
77,20804.0,20424,27029,1464.5092487335205
78,20544.0,20424,22824,1483.5155010223389
79,20445.65,20424,20857,1510.5071067810059
80,20820.0,20424,28344,1560.5075359344482
81,20708.5,20424,26114,1612.5059127807617
82,20424.0,20424,20424,1629.502534866333
83,20524.55,20424,21582,1657.5181484222412
84,20707.3,20424,26090,1708.5301876068115
85,21641.25,20424,38470,1733.534812927246
86,22196.8,20424,31328,1764.5268440246582
87,20579.0,20424,22194,1782.5255393981934
88,20722.6,20424,24797,1799.5295524597168
89,20424.0,20424,20424,1824.5201110839844
90,20680.8,20424,23090,1850.5303859710693
91,21313.95,20424,28584,1878.5204887390137
92,20702.45,20234,24182,1895.5228328704834
93,20958.45,20234,26396,1912.520408630371
94,21211.2,20234,27544,1937.5243186950684
95,20853.05,20234,27612,1957.5228691101074
96,20829.65,20234,29682,1979.5255661010742
97,20380.65,20234,23167,2003.5324096679688
98,20527.25,20234,26099,2024.5201587677002
99,20504.15,20234,22684,2045.5231666564941
