gen_no,avg_cost,min_cost,max_cost,time
87,15724.35,14012,23158,22202.52752304077
88,15345.67,14012,24402,22435.559272766113
89,14932.74,14012,34299,22635.560274124146
90,14861.55,13680,31331,22911.558866500854
91,14601.27,13680,23733,23142.52758026123
92,14354.45,13680,25222,23370.527505874634
93,15089.76,13680,30546,23657.52673149109
94,14377.92,13680,24043,23889.55855369568
95,14393.57,13680,27445,24148.560285568237
96,14521.61,13680,24994,24379.698514938354
97,14041.69,13680,23100,24613.725185394287
98,14614.28,13680,25295,24982.731580734253
99,14631.41,13680,27907,25239.699363708496
100,14588.36,13680,30342,25458.698511123657
101,14469.43,13680,27496,25720.781564712524
102,14850.28,13680,31781,25964.781999588013
103,14271.72,13680,31304,26233.783960342407
104,14087.82,13680,20830,26454.781532287598
105,14446.23,13680,25725,26696.75064086914
106,14617.08,13680,36816,26945.75047492981
107,14301.46,13680,25990,27181.785106658936
108,14686.71,13680,25992,27418.781757354736
109,14513.71,13680,27982,27703.781604766846
110,14911.28,13680,26625,27957.78203010559
111,14226.72,13680,24505,28179.781675338745
112,14143.64,13482,23350,28446.78258895874
113,14715.04,13482,27962,28701.75051689148
114,14234.23,13482,30529,28976.75132751465
115,14109.89,13352,25762,29232.781887054443
116,13961.4,13352,25586,29469.78259086609
117,14408.43,13352,27887,29723.78158569336
118,14254.3,13352,27085,29973.880529403687
119,14091.3,13352,22098,30243.88074874878
120,14375.9,13352,27429,30521.297454833984
121,14725.82,13352,31678,30780.301094055176
122,14580.89,13352,27104,31026.298761367798
123,14157.03,13352,25778,31285.26544570923
124,13990.92,13352,23470,31521.265983581543
125,14022.27,13352,24684,31780.093908309937
126,14680.87,13352,26126,32039.128065109253
127,14426.2,13352,27624,32315.12475013733
128,13941.51,13352,23082,32565.128564834595
129,13938.23,13352,22592,32810.126066207886
130,13950.35,13352,29330,33071.118116378784
131,14084.63,13352,27631,33328.09352874756
132,15072.63,13352,29880,33606.09412193298
133,14211.61,13352,23897,33864.12525177002
134,14199.79,13352,27109,34091.09377861023
