gen_no,avg_cost,min_cost,max_cost,time
0,38518.96,27903,45515,8.011341094970703
1,34231.42,27021,45031,92.01574325561523
2,30184.98,24849,42537,182.01565742492676
3,26854.28,24849,31319,261.0154151916504
4,25785.22,23586,35780,326.3125419616699
5,25423.8,23586,37014,412.31822967529297
6,23993.02,23496,30677,485.3188991546631
7,24367.04,23496,33674,561.3183975219727
8,23960.34,23491,30585,638.3988857269287
9,24042.2,23491,32026,734.393835067749
10,24349.16,23171,30549,824.8090744018555
11,24122.8,23171,30536,908.8313579559326
12,23481.2,22940,26871,989.8309707641602
13,23934.48,22905,32971,1073.0690956115723
14,23420.42,22905,31414,1152.0681381225586
15,23332.12,22905,30405,1239.4914627075195
16,23419.74,22831,32603,1326.9016742706299
17,23749.04,22831,31688,1424.3643283843994
18,23089.26,21761,27353,1501.2707710266113
19,23019.88,20701,28426,1585.270881652832
20,22116.84,20571,32201,1662.2722148895264
21,21144.64,19691,28123,1753.2711029052734
22,20941.22,19561,28851,1841.2764072418213
23,20129.98,19561,25180,1919.5528030395508
24,20027.62,19561,27517,2028.1505584716797
25,20189.82,19561,27455,2118.151903152466
26,20071.52,19561,26431,2240.161657333374
27,20357.88,19561,31012,2303.1492233276367
28,20245.2,19561,32112,2387.148857116699
29,19824.9,19561,24741,2465.043544769287
30,20358.54,19496,29574,2550.041675567627
31,20294.72,18521,27341,2640.1257514953613
32,19359.16,18456,21914,2709.1166973114014
33,19290.36,18391,33744,2800.2748489379883
34,18529.12,18326,21356,2867.3577308654785
35,19503.54,17620,27421,2960.357427597046
36,18631.64,17620,24955,3157.3216915130615
37,17762.72,17620,21120,3244.2939281463623
38,18018.74,17620,24671,3310.2941513061523
39,18169.52,17620,28056,3385.9307765960693
40,18040.18,17620,25319,3446.197032928467
41,17865.08,17560,23945,3521.1997032165527
42,18344.9,17560,28854,3590.486764907837
43,18021.84,17560,22640,3682.4824810028076
44,18200.14,17560,31787,3761.4822387695312
45,18033.32,17560,24200,3872.4453449249268
46,18557.6,17560,27906,3953.735828399658
47,18199.98,17560,24150,4037.67991065979
48,17718.08,17435,21349,4114.5830154418945
49,18519.04,17435,25950,4198.588132858276
50,18200.8,17435,24755,4273.583173751831
51,17866.22,17435,22583,4339.778900146484
52,18036.08,17435,27100,4419.8877811431885
53,18136.82,17435,26835,4493.137836456299
54,18074.06,17435,32390,4560.137510299683
55,18013.72,17435,25700,4685.438632965088
56,17964.64,17435,26130,4745.290756225586
57,18407.24,17435,32802,4800.291061401367
58,18116.56,17435,26220,4888.600826263428
59,18034.88,17010,25417,4971.07720375061
60,17858.58,17010,26059,5042.07706451416
61,17733.84,17010,26596,5117.077350616455
62,17629.78,17010,27975,5202.675580978394
63,17596.0,17010,26847,5276.021718978882
64,18122.54,17010,28385,5415.635347366333
65,17285.58,17010,23601,5495.250701904297
66,17210.2,17010,25045,5571.258544921875
67,17481.72,17010,28369,5649.63173866272
68,17535.66,17010,25515,5727.844476699829
69,17810.5,17010,29335,5801.844358444214
70,17807.88,17010,31803,5879.664421081543
71,17455.44,16132,24530,5962.465047836304
72,17117.16,16132,21850,6033.158779144287
73,16959.14,16132,25724,6134.842157363892
74,17132.4,16132,36779,6230.876445770264
75,16655.6,16132,23912,6311.058282852173
76,16914.28,16132,29241,6396.0535526275635
77,16407.1,16132,18764,6485.127925872803
78,17741.9,16132,30120,6556.370973587036
79,16881.12,16132,31042,6647.648572921753
80,17322.2,16132,27052,6734.811067581177
81,16545.08,16132,31510,6801.85604095459
82,17266.12,16132,27537,6901.796817779541
83,16772.86,16132,26334,6995.947360992432
84,16803.7,16132,26885,7084.9926471710205
85,17138.4,16132,32128,7164.045572280884
86,16977.02,16132,28596,7240.045070648193
87,16870.8,16132,29408,7326.9500732421875
88,17321.72,16132,30887,7403.958559036255
89,16812.62,16132,26318,7495.948314666748
90,16442.68,16132,23972,7564.957141876221
91,17122.44,16132,29921,7662.015914916992
92,16915.78,16132,27465,7749.636173248291
93,16279.84,16132,21546,7846.874237060547
94,16426.4,16132,22007,7916.887521743774
95,16597.94,16132,24085,7995.407581329346
96,16872.28,16132,26526,8063.371181488037
97,16611.88,16132,24082,8145.369052886963
98,16714.7,16132,22024,8209.36894416809
99,16779.56,16132,23864,8299.369096755981
