gen_no,avg_cost,min_cost,max_cost,time
0,38518.96,27903,45515,12.165307998657227
1,34534.36,27486,41399,94.15507316589355
2,29468.56,26194,40723,167.30499267578125
3,27635.94,26156,36979,243.98422241210938
4,26284.82,26156,31156,299.7274398803711
5,26303.54,25926,32208,361.727237701416
6,26369.0,25831,30716,436.72728538513184
7,26241.0,25419,31955,514.7271156311035
8,26516.78,24879,39258,569.7371959686279
9,25473.4,24021,28929,638.7271881103516
10,25302.06,21849,33398,744.6634769439697
11,24461.46,21849,30991,816.6635036468506
12,22191.28,21849,27169,871.6616630554199
13,22096.76,21849,27828,939.6615028381348
14,21849.0,21849,21849,995.9726333618164
15,22553.04,20789,28254,1082.1483135223389
16,22182.08,20649,32179,1171.590805053711
17,21676.72,20649,36006,1270.5960273742676
18,20907.4,20649,26239,1362.5843524932861
19,20900.04,20649,24649,1448.58717918396
20,20780.8,20649,23329,1565.5853748321533
21,20697.44,20649,23071,1636.5890502929688
22,21079.0,20649,28499,1722.5849628448486
23,20895.8,20649,28353,1795.893907546997
24,21181.78,20649,28674,1875.8940696716309
25,20712.2,19984,24474,1939.894676208496
26,20823.88,19984,29057,2000.9033679962158
27,20277.5,19984,25919,2054.9228191375732
28,20133.64,19984,27464,2123.9278316497803
29,20453.56,19984,29082,2195.923089981079
30,20004.2,19984,20994,2295.4795360565186
31,20052.46,18945,22054,2363.4796142578125
32,19997.4,18945,28263,2412.5776290893555
33,19282.62,18945,24480,2496.5755939483643
34,19355.78,18945,29839,2560.575485229492
35,19000.26,18945,21708,2641.5750980377197
36,19632.68,18945,34182,2711.575508117676
37,19371.32,18945,23994,2783.7350368499756
38,19258.62,18595,24695,2852.7297973632812
39,19103.32,18595,29846,2919.9001789093018
40,19126.92,18595,30160,2991.901159286499
41,19270.1,18595,26567,3097.579002380371
42,18792.88,18595,24747,3182.922840118408
43,18722.84,18595,24367,3244.2238330841064
44,18695.84,18595,21687,3329.224109649658
45,18957.52,18595,28501,3384.2246532440186
46,18825.54,18595,27847,3452.2180557250977
47,18636.6,18595,20675,3507.427215576172
48,18853.3,18595,28820,3579.4267654418945
49,18990.32,18595,26651,3663.4271144866943
50,18948.56,18595,30143,3734.8506450653076
51,18595.0,18595,18595,3840.9206867218018
52,19306.22,18595,32271,3910.9253883361816
53,18831.98,18595,26309,3974.9205112457275
54,18965.96,18595,23569,4061.9218349456787
55,18643.8,18595,19925,4141.953706741333
56,19032.34,18595,24863,4213.956594467163
57,18731.2,18595,25405,4273.312568664551
58,18883.14,18595,24610,4346.284866333008
59,18714.94,18595,20971,4411.284685134888
60,19343.76,18595,32198,4475.284814834595
61,18800.54,18595,27542,4540.2843952178955
62,19324.08,18595,33619,4646.21901512146
63,19284.92,18595,36678,4739.468097686768
64,18816.72,18595,29496,4830.4102420806885
65,18728.0,18595,25245,4900.406360626221
66,18996.78,18595,27726,4973.406553268433
67,18754.98,18595,22510,5039.406538009644
68,18801.7,18595,24436,5105.4065227508545
69,18870.96,18595,28387,5180.410623550415
70,18869.1,18595,22970,5255.622625350952
71,19214.3,18595,28664,5328.622579574585
72,19395.9,18595,31076,5429.128646850586
73,18736.12,18595,24321,5504.3885707855225
74,19131.52,18595,28925,5571.387052536011
75,18859.52,18595,25470,5653.385162353516
76,18620.06,18595,19400,5741.384506225586
77,18811.2,18595,24060,5809.384822845459
78,19353.9,18595,32485,5889.900207519531
79,18658.7,18595,21780,5964.331388473511
80,19324.84,18595,30122,6041.7492389678955
81,18822.0,18465,23090,6118.995666503906
82,18665.16,18465,22263,6238.994121551514
83,19634.26,18465,35713,6322.391510009766
84,18637.48,18465,27089,6385.392427444458
85,18822.14,18465,28700,6484.394788742065
86,18603.6,18465,21591,6561.605930328369
87,19010.56,18305,34199,6662.8100872039795
88,18719.58,18305,27358,6723.807811737061
89,18404.0,18305,20480,6796.8080043792725
90,18526.98,18305,23984,6867.353439331055
91,18960.4,18305,35368,6930.355548858643
92,18635.78,18305,24797,7047.354459762573
93,19005.64,18305,28430,7154.353141784668
94,19014.42,17295,27457,7252.246856689453
95,18630.62,17295,28879,7323.243618011475
96,17561.88,17295,21723,7379.254341125488
97,17754.34,17295,27162,7450.243711471558
98,17564.0,17295,27827,7510.103702545166
99,17629.06,17295,26357,7581.103563308716
