gen_no,avg_cost,min_cost,max_cost,time
145,16104.72,14592,28517,11301.568031311035
146,16181.1,14592,32052,11382.560729980469
147,15796.82,14592,26233,11461.560726165771
148,15260.48,14427,22432,11530.014753341675
149,14924.5,14427,27962,11595.092296600342
150,14878.7,14427,20472,11667.036294937134
151,14748.44,14427,18492,11737.037181854248
152,15712.08,14427,26614,11812.06727027893
153,15048.96,14427,27659,11884.068250656128
154,15802.28,14427,30822,11988.07144165039
155,16201.9,14427,31467,12076.06840133667
156,15284.7,14427,23023,12162.037134170532
157,15733.14,14422,28167,12229.47907447815
158,15593.36,14422,33934,12311.478853225708
159,14747.28,14422,20702,12384.51099395752
160,15649.56,14422,27006,12465.510129928589
161,15032.16,14422,19552,12546.478748321533
162,15421.88,14422,27307,12625.868082046509
163,15107.5,14422,21778,12723.837614059448
164,14931.52,14422,20394,12794.838666915894
165,15032.86,14422,21353,12870.83625793457
166,14824.72,14422,24764,12938.868284225464
167,14748.54,14422,22544,13003.862142562866
168,15587.34,14422,23182,13078.869581222534
169,16166.62,14422,30907,13163.86866569519
170,15285.46,14422,27165,13229.83717918396
171,14917.52,14422,22932,13310.837268829346
172,15474.66,14422,23239,13405.868530273438
173,15020.66,14422,24922,13484.837532043457
174,15391.42,14422,29079,13562.86907196045
175,15016.84,14422,21762,13636.869192123413
176,14857.98,13737,24092,13711.848974227905
177,14936.16,13737,24750,13840.836763381958
178,14262.82,13737,21587,13914.83736038208
179,14480.6,13737,28722,13985.836267471313
180,14174.58,13737,24209,14061.83671951294
181,14339.58,13737,24465,14163.836479187012
182,14787.98,13737,27131,14246.868371963501
183,14694.5,13737,26554,14323.868989944458
184,14506.4,13737,26355,14397.837400436401
185,14651.72,13737,22258,14488.836765289307
186,15138.74,13737,33277,14562.868595123291
187,14108.44,13737,22019,14624.861478805542
188,14428.72,13737,20187,14694.869041442871
189,14875.0,13737,24336,14770.204782485962
190,14265.56,13737,23077,14876.171588897705
191,14409.0,13737,24212,14946.205139160156
192,14079.28,13737,22337,15021.394491195679
193,13964.1,13737,19047,15090.369701385498
194,13784.24,13737,16099,15161.369323730469
195,14990.1,13737,24187,15247.401237487793
196,14444.76,13737,23523,15315.401792526245
197,14151.32,13737,22819,15379.401206970215
198,14474.22,13737,24125,15458.401679992676
199,14820.24,13737,26651,15559.403657913208
200,14328.82,13737,21081,15620.36943435669
201,15220.54,13737,26220,15701.370239257812
202,14537.3,13737,26161,15770.370483398438
203,14721.74,13737,29273,15859.36951637268
204,14482.0,13737,23947,15949.401378631592
205,15383.76,13737,30542,16034.401655197144
206,14850.4,13737,28658,16101.394414901733
207,14082.14,13737,21257,16166.401624679565
208,14210.22,13737,19795,16252.370119094849
209,13982.54,13737,20519,16311.403512954712
210,14528.72,13737,24594,16387.402057647705
211,14739.98,13737,22548,16461.37046813965
212,15088.2,13737,30783,16531.36944770813
213,14526.12,13737,25396,16600.369930267334
214,14704.22,13737,23655,16696.402072906494
215,14188.4,13737,25161,16769.370317459106
216,14379.06,13737,22673,16841.40181541443
217,14494.66,13737,28950,16938.405990600586
218,14206.78,13737,21729,17008.36992263794
219,14951.16,13737,30994,17085.4012966156
220,14065.62,13737,20872,17152.37021446228
221,14201.56,13737,22559,17231.370210647583
222,14287.5,13737,21470,17301.371097564697
223,14213.9,13737,22066,17382.36975669861
224,14362.88,13737,21952,17448.370218276978
225,13867.9,13737,17357,17526.370525360107
226,14437.9,13737,24860,17583.37378501892
227,14188.36,13737,24636,17683.401823043823
228,15108.8,13737,29221,17744.370460510254
229,14732.98,13737,29972,17818.40205192566
230,15031.78,13737,27163,17899.402141571045
231,14810.18,13737,34334,17983.402490615845
232,14407.24,13737,21527,18064.39471244812
233,14546.22,13737,20675,18152.3699760437
234,14317.28,13737,23516,18237.401723861694
235,14622.8,13737,23722,18334.394693374634
236,14651.16,13737,26783,18405.370235443115
237,14196.24,13737,20387,18480.39484024048
238,14505.12,13737,21008,18558.409452438354
239,13940.42,13737,17450,18625.370264053345
240,14192.62,13737,22879,18715.40093421936
241,14015.4,13737,19172,18775.40159225464
242,14595.38,13737,25264,18846.401691436768
243,14360.64,13737,26324,18918.402194976807
244,14539.26,13737,28977,19020.394802093506
245,14299.1,13737,21619,19093.40500831604
246,14147.44,13737,23187,19164.403200149536
247,14471.92,13737,26147,19231.370449066162
248,13945.42,13737,22013,19317.370653152466
249,14540.94,13737,26369,19380.370140075684
250,14476.14,13737,21797,19456.39419555664
251,14300.46,13737,21855,19522.401332855225
252,14588.0,13737,28839,19593.37019920349
253,14642.82,13737,22977,19665.430545806885
254,14744.42,13737,25536,19746.370315551758
255,14043.12,13737,18159,19815.40322303772
256,14453.82,13737,24280,19897.370100021362
257,14413.14,13737,21531,19977.401733398438
258,14315.5,13737,21457,20035.370349884033
259,14641.2,13737,23242,20112.395524978638
260,14660.5,13737,24083,20178.369998931885
261,14716.64,13737,24501,20256.370306015015
262,14402.72,13737,22915,20331.352710723877
263,14386.54,13737,23077,20425.321578979492
264,14668.62,13697,25774,20492.62809753418
265,14709.28,13697,31626,20565.62566757202
266,14642.18,13697,26188,20637.632131576538
267,13929.82,13697,21752,20709.625720977783
268,14065.5,13697,19347,20775.625705718994
269,14500.26,13697,24407,20847.65934944153
270,14625.36,13697,25975,20914.658069610596
271,14744.12,13697,23838,20986.657857894897
272,14081.44,13697,21560,21059.65805053711
273,14481.34,13697,25935,21163.62953186035
274,14317.02,13697,20475,21242.657899856567
275,14333.16,13697,23689,21320.626735687256
276,13996.4,13697,23007,21373.651266098022
277,14457.16,13697,26328,21442.651987075806
278,14419.28,13697,28182,21506.62636756897
279,14592.94,13697,24235,21578.657865524292
280,14961.0,13697,27734,21648.661136627197
281,14365.86,13697,21342,21716.626405715942
282,14494.42,13697,23357,21812.658071517944
283,14847.82,13697,23987,21906.658172607422
284,14433.02,13697,21217,21964.62655067444
285,14416.16,13697,20637,22042.075395584106
286,14418.14,13697,23464,22107.05852508545
287,14331.2,13697,24337,22182.07573890686
288,14947.14,13697,26069,22254.07910346985
289,14555.92,13697,29920,22326.0760307312
290,14232.98,13697,30673,22389.07551765442
291,14057.72,13697,19047,22483.043670654297
292,14515.72,13697,23682,22553.043603897095
293,14601.34,13697,27852,22627.07543373108
294,14412.02,13697,23197,22709.044218063354
295,13930.98,13697,18621,22787.044525146484
296,14659.62,13697,24218,22865.038871765137
297,14016.64,13697,19789,22919.07000541687
298,14406.78,13697,23700,23002.079010009766
299,14205.66,13697,24332,23067.073345184326
300,14444.18,13697,23147,23162.070512771606
301,14573.78,13697,23947,23245.07761001587
302,14659.68,13697,23877,23323.038816452026
303,14433.86,13697,28152,23401.070594787598
