gen_no,avg_cost,min_cost,max_cost,time
0,38518.96,27903,45515,17.252445220947266
1,36113.88,27903,44634,97.24855422973633
2,33327.72,27903,41369,181.24818801879883
3,31415.24,27903,38650,267.24863052368164
4,29299.04,25903,38890,351.96757316589355
5,27851.74,25903,30948,425.8887767791748
6,27604.48,25766,34448,504.88781929016113
7,26751.0,24893,34008,596.1718559265137
8,26798.12,24663,36394,704.1735649108887
9,25751.48,23284,32316,787.1723175048828
10,24946.52,22393,31728,868.398904800415
11,24214.78,21680,32542,954.3962478637695
12,23296.58,21247,35311,1037.3988151550293
13,22372.96,21247,30853,1124.422311782837
14,22028.18,21247,30028,1217.1125411987305
15,22271.3,21247,31329,1332.9246044158936
16,22029.76,20682,33897,1430.9539794921875
17,21535.32,20682,27462,1526.954174041748
18,21908.14,20682,30249,1613.2068634033203
19,21191.64,20682,28224,1685.2099895477295
20,21349.22,19954,28942,1781.8870544433594
21,21214.42,19954,29914,1862.1947765350342
22,21169.92,19954,26654,1949.1891860961914
23,20919.68,19824,32074,2033.1661701202393
24,21436.72,19824,31052,2123.670816421509
25,20101.58,19824,23987,2191.671133041382
26,20023.56,19824,23768,2299.344539642334
27,20496.46,19824,28164,2381.758451461792
28,20287.78,19824,27804,2451.6360759735107
29,20175.32,19379,26749,2544.4207191467285
30,20269.56,19379,25219,2630.420446395874
31,20198.86,19379,25583,2732.6295375823975
32,20192.64,19054,28984,2831.881284713745
33,19806.88,19054,26844,2921.6694831848145
34,19489.7,19054,28489,2996.6700077056885
35,19921.72,19054,28979,3098.451852798462
36,19383.14,19054,29447,3182.875394821167
37,19866.12,18454,30286,3280.107021331787
38,19868.88,18454,34364,3363.2545471191406
39,19646.54,18454,31294,3432.1959018707275
40,18981.3,18454,29716,3510.195255279541
41,18828.82,18454,31157,3593.1951999664307
42,19535.48,17609,31744,3682.1951866149902
43,18824.68,17609,28004,3763.3132934570312
44,18736.86,17609,28714,3878.621816635132
45,18518.98,16262,35251,3964.3197059631348
46,18018.42,16262,26297,4042.532444000244
47,18889.2,16262,36013,4128.532648086548
48,17427.76,16262,26454,4199.7034549713135
49,16902.5,16262,24512,4275.705337524414
50,16594.94,16262,25124,4342.703580856323
51,17599.14,16262,29434,4424.704074859619
52,17041.44,16262,24506,4514.235973358154
53,16999.7,16262,24277,4613.933801651001
54,16495.28,16132,21582,4697.278261184692
55,16771.98,16132,21448,4795.144557952881
56,17005.1,16132,25074,4876.152515411377
57,16714.38,16132,25834,4941.144704818726
58,16833.26,16132,25870,5031.213760375977
59,16830.82,16132,26281,5103.852033615112
60,16825.6,16132,26334,5170.852184295654
61,16783.28,16132,23112,5236.852645874023
62,16475.04,16132,25612,5339.2674922943115
63,16532.24,16132,23761,5416.267395019531
64,16340.78,16132,23107,5464.2744064331055
65,16778.56,16132,25834,5549.267530441284
66,17230.74,16132,27968,5630.596160888672
67,17210.88,16132,33808,5722.805738449097
68,16772.76,16132,24562,5790.800094604492
69,16917.42,16132,26235,5865.795373916626
70,17445.34,16132,25182,5943.795442581177
71,17037.06,16132,27376,6020.800590515137
72,16931.82,16132,25265,6144.10924911499
73,17425.94,16132,27252,6228.575944900513
74,17287.14,16132,31549,6325.11830329895
75,16927.82,15602,30593,6411.717176437378
76,16735.42,15602,26657,6514.709949493408
77,16634.36,15602,26922,6586.710214614868
78,16357.5,15602,25940,6651.714086532593
79,16133.42,15602,23827,6722.710371017456
80,15955.02,15602,27627,6812.7124309539795
81,16148.68,15602,28245,6915.264368057251
82,16158.28,15602,24912,6999.263525009155
83,16731.58,15602,28602,7074.6729373931885
84,16706.06,15602,27901,7154.67381477356
85,16808.3,15602,25464,7245.722532272339
86,16845.92,15602,25910,7328.588485717773
87,16588.08,15602,29131,7395.053863525391
88,16526.78,15602,29047,7485.051155090332
89,16201.26,15602,25187,7568.05157661438
90,16319.3,15602,26102,7677.715063095093
91,16972.42,15602,24942,7760.730743408203
92,16762.46,15602,29392,7845.966100692749
93,16174.16,15602,24908,7925.9796142578125
94,16537.68,15602,26687,7995.980024337769
95,16639.02,15602,32336,8074.368238449097
96,16849.6,15602,28835,8150.368213653564
97,16079.06,15602,32184,8222.368240356445
98,16152.28,15602,26506,8306.368350982666
99,16053.06,15602,22995,8394.418954849243
