gen_no,avg_cost,min_cost,max_cost,time
0,38518.96,27903,45515,5.997657775878906
1,30350.0,25653,37638,95.99852561950684
2,26823.16,25653,41043,171.00071907043457
3,26000.98,24945,32658,258.9983940124512
4,25545.28,22708,36236,330.9965133666992
5,24329.58,22198,30347,425.9963035583496
6,22639.26,21998,33759,522.4685668945312
7,22497.48,21908,32482,601.4645099639893
8,22093.52,21908,25537,694.5013999938965
9,22221.1,21908,28951,761.5013122558594
10,22657.14,21443,32213,849.5049476623535
11,21921.9,19363,27039,927.746057510376
12,20535.86,19363,28860,1016.7553424835205
13,19713.94,19363,31100,1099.755048751831
14,20173.88,19363,28349,1194.2996978759766
15,20031.14,19363,27584,1270.106315612793
16,20129.18,18853,26959,1339.571237564087
17,20168.0,18788,30665,1435.575246810913
18,19586.24,18568,27733,1551.3215065002441
19,19279.36,18248,27848,1653.2151699066162
20,19712.24,18248,33727,1748.2149600982666
21,18664.84,18248,27631,1843.6720371246338
22,18772.66,17643,28651,1934.7729682922363
23,18367.42,17643,25419,2010.7853412628174
24,18559.06,17643,31761,2092.785358428955
25,18715.38,17643,28588,2170.785903930664
26,18043.28,17643,24588,2267.2204971313477
27,18582.84,17643,28488,2360.931396484375
28,18076.78,17643,31111,2425.931453704834
29,18254.24,17643,27855,2498.931407928467
30,18991.74,17643,28557,2588.933229446411
31,17854.04,17643,21551,2659.2447757720947
32,18301.64,17643,27071,2733.297348022461
33,18467.92,17643,36178,2802.928686141968
34,18820.94,17643,34676,2883.9285373687744
35,18334.56,17643,25768,2983.285903930664
36,18465.96,17643,25554,3072.732448577881
37,18265.48,17643,29398,3146.1269855499268
38,18105.78,17643,23028,3227.9417514801025
39,18590.66,17643,25438,3315.94181060791
40,18616.16,17643,30088,3417.285442352295
41,18437.74,17643,32377,3499.0928173065186
42,18308.4,17643,27063,3569.591522216797
43,18164.46,17633,25615,3629.1611194610596
44,18524.12,17633,28298,3723.160982131958
45,19060.54,17633,29387,3847.4719524383545
46,18231.44,17633,23301,3946.535348892212
47,18614.06,17633,27267,4032.5355529785156
48,17919.54,17633,23055,4104.696989059448
49,19076.58,17633,29004,4200.047492980957
50,18003.3,17553,23561,4275.080680847168
51,18537.92,16627,28938,4355.077266693115
52,17435.36,16627,27887,4428.077220916748
53,17416.44,16627,24407,4546.398401260376
54,17216.72,16627,23180,4648.787498474121
55,17112.6,16467,24719,4714.491367340088
56,17393.04,16467,31399,4793.491363525391
57,16674.7,16467,23852,4865.496635437012
58,16711.84,16467,21559,4946.804523468018
59,17097.84,16467,27848,5034.019470214844
60,16635.18,16467,20287,5131.12998008728
61,16982.84,16467,22167,5215.230464935303
62,16867.44,16287,24644,5333.426713943481
63,17690.98,16287,33377,5423.418045043945
64,16687.5,16287,25828,5493.439435958862
65,16559.84,16287,23018,5563.436508178711
66,17100.52,16287,26635,5646.4362144470215
67,16857.58,16287,25367,5712.435483932495
68,16526.0,16287,20808,5786.278247833252
69,16802.94,16287,25134,5860.274314880371
70,16884.36,16287,32544,5953.274250030518
71,16968.76,16287,21742,6049.278020858765
72,17200.08,16287,32848,6162.405252456665
73,17420.04,16287,29042,6254.4050216674805
74,16963.8,15917,26347,6414.040803909302
75,16959.66,15807,32225,6502.302408218384
76,16607.02,15807,28704,6588.30189704895
77,16386.14,15807,22440,6653.301954269409
78,16606.96,15807,27567,6734.122753143311
79,16849.58,15807,29848,6822.445869445801
80,16540.3,15807,25442,6894.451141357422
81,16181.94,15807,20217,6997.063875198364
82,17005.58,15807,31518,7078.622341156006
83,16189.74,15807,26007,7171.658277511597
84,16891.8,15807,27363,7262.723922729492
85,17715.28,15807,32580,7350.850343704224
86,16151.02,15807,20607,7429.7966957092285
87,16688.2,15807,22542,7529.010057449341
88,16984.96,15807,29367,7613.205194473267
89,16111.54,15807,21911,7692.027568817139
90,16503.88,15807,24227,7812.708616256714
91,16574.74,15807,24918,7912.317514419556
92,16042.04,15807,19052,7996.639013290405
93,16928.82,15527,28062,8084.559917449951
94,16597.38,15487,25637,8169.555902481079
95,16317.44,15487,29032,8243.555545806885
96,16426.58,15487,30644,8325.555324554443
97,16209.36,15487,36730,8411.618947982788
98,16499.5,15487,28482,8511.162281036377
99,16696.62,15487,29157,8595.238447189331
