gen_no,avg_cost,min_cost,max_cost,time
0,38518.96,27903,45515,6.000041961669922
1,34231.42,27021,45031,92.00000762939453
2,30184.98,24849,42537,181.0016632080078
3,26854.28,24849,31319,262.005090713501
4,25785.22,23586,35780,329.9827575683594
5,25423.8,23586,37014,415.9829616546631
6,23993.02,23496,30677,485.7954978942871
7,24367.04,23496,33674,561.8236064910889
8,23960.34,23491,30585,645.876407623291
9,24042.2,23491,32026,772.6104259490967
10,24349.16,23171,30549,863.6746406555176
11,24122.8,23171,30536,949.5906829833984
12,23481.2,22940,26871,1035.6721878051758
13,23934.48,22905,32971,1127.6793479919434
14,23420.42,22905,31414,1232.6741218566895
15,23332.12,22905,30405,1349.5416641235352
16,23419.74,22831,32603,1427.5462627410889
17,23749.04,22831,31688,1532.252550125122
18,23089.26,21761,27353,1613.6763095855713
19,23019.88,20701,28426,1724.6763706207275
20,22116.84,20571,32201,1814.4705295562744
21,21144.64,19691,28123,1913.7301445007324
22,20941.22,19561,28851,2003.7431716918945
23,20129.98,19561,25180,2076.753616333008
24,20027.62,19561,27517,2163.238286972046
25,20189.82,19561,27455,2248.2385635375977
26,20071.52,19561,26431,2359.332799911499
27,20357.88,19561,31012,2423.922300338745
28,20245.2,19561,32112,2503.291130065918
29,19824.9,19561,24741,2579.289197921753
30,20358.54,19496,29574,2663.7191772460938
31,20294.72,18521,27341,2757.9469680786133
32,19359.16,18456,21914,2828.9132118225098
33,19290.36,18391,33744,2916.9068336486816
34,18529.12,18326,21356,2983.9131832122803
35,19503.54,17620,27421,3067.9070949554443
36,18631.64,17620,24955,3186.3527297973633
37,17762.72,17620,21120,3282.346487045288
38,18018.74,17620,24671,3356.3477993011475
39,18169.52,17620,28056,3441.351890563965
40,18040.18,17620,25319,3510.3530883789062
41,17865.08,17560,23945,3594.3543910980225
42,18344.9,17560,28854,3664.2069816589355
43,18021.84,17560,22640,3769.543409347534
44,18200.14,17560,31787,3849.540948867798
45,18033.32,17560,24200,3961.552143096924
46,18557.6,17560,27906,4056.548595428467
47,18199.98,17560,24150,4125.550746917725
48,17718.08,17435,21349,4199.453115463257
49,18519.04,17435,25950,4279.446601867676
50,18200.8,17435,24755,4357.684135437012
51,17866.22,17435,22583,4426.405668258667
52,18036.08,17435,27100,4507.472038269043
53,18136.82,17435,26835,4588.784217834473
54,18074.06,17435,32390,4661.944389343262
55,18013.72,17435,25700,4788.520097732544
56,17964.64,17435,26130,4856.838941574097
57,18407.24,17435,32802,4914.031982421875
58,18116.56,17435,26220,5007.09342956543
59,18034.88,17010,25417,5090.6383991241455
60,17858.58,17010,26059,5159.579038619995
61,17733.84,17010,26596,5234.572649002075
62,17629.78,17010,27975,5323.577165603638
63,17596.0,17010,26847,5382.806777954102
64,18122.54,17010,28385,5505.1281452178955
65,17285.58,17010,23601,5582.2765827178955
66,17210.2,17010,25045,5656.627655029297
67,17481.72,17010,28369,5746.163606643677
68,17535.66,17010,25515,5827.1644115448
69,17810.5,17010,29335,5900.717735290527
70,17807.88,17010,31803,5980.725288391113
71,17455.44,16132,24530,6064.353466033936
72,17117.16,16132,21850,6130.3582191467285
73,16959.14,16132,25724,6238.287687301636
74,17132.4,16132,36779,6330.057144165039
75,16655.6,16132,23912,6407.057285308838
76,16914.28,16132,29241,6491.533279418945
77,16407.1,16132,18764,6584.817171096802
78,17741.9,16132,30120,6654.822111129761
79,16881.12,16132,31042,6748.335123062134
80,17322.2,16132,27052,6831.3398361206055
81,16545.08,16132,31510,6896.339416503906
82,17266.12,16132,27537,7003.299236297607
83,16772.86,16132,26334,7089.002370834351
84,16803.7,16132,26885,7189.220190048218
85,17138.4,16132,32128,7289.700746536255
86,16977.02,16132,28596,7389.038324356079
87,16870.8,16132,29408,7471.538305282593
88,17321.72,16132,30887,7554.132699966431
89,16812.62,16132,26318,7645.478248596191
90,16442.68,16132,23972,7716.019868850708
91,17122.44,16132,29921,7822.837829589844
92,16915.78,16132,27465,7903.682708740234
93,16279.84,16132,21546,7987.759351730347
94,16426.4,16132,22007,8073.99845123291
95,16597.94,16132,24085,8155.083179473877
96,16872.28,16132,26526,8228.108644485474
97,16611.88,16132,24082,8311.109781265259
98,16714.7,16132,22024,8381.111145019531
99,16779.56,16132,23864,8470.542192459106
