gen_no,avg_cost,min_cost,max_cost,time
288,14947.14,13697,26069,24920.599699020386
289,14555.92,13697,29920,25014.73832130432
290,14232.98,13697,30673,25068.307876586914
291,14057.72,13697,19047,25202.898740768433
292,14515.72,13697,23682,25284.586906433105
293,14601.34,13697,27852,25366.77861213684
294,14412.02,13697,23197,25450.833797454834
295,13930.98,13697,18621,25545.33624649048
296,14659.62,13697,24218,25635.465383529663
297,14016.64,13697,19789,25692.94285774231
298,14406.78,13697,23700,25788.498640060425
299,14205.66,13697,24332,25860.69917678833
300,14444.18,13697,23147,25980.267763137817
301,14573.78,13697,23947,26070.96028327942
302,14659.68,13697,23877,26160.337448120117
303,14433.86,13697,28152,26242.65146255493
304,14538.68,13697,24620,26328.02700996399
305,14287.72,13697,24197,26389.30606842041
306,14431.36,13697,25219,26485.064029693604
307,14718.36,13697,28660,26561.917066574097
308,14388.92,13697,23440,26629.960298538208
309,14206.74,13697,21967,26738.975286483765
310,13755.64,13697,16629,26820.096254348755
311,14290.78,13697,22252,26885.913372039795
312,14641.34,13697,23839,26980.738162994385
313,14512.78,13697,25108,27056.614875793457
314,15124.36,13697,23682,27153.632640838623
315,14689.54,13697,21817,27251.607179641724
316,14717.44,13697,27627,27319.5538520813
317,14390.4,13697,24616,27394.533157348633
318,15211.04,13697,30234,27509.830236434937
319,14188.64,13697,21618,27615.506649017334
320,14181.66,13697,22909,27682.640075683594
321,14413.7,13697,23142,27775.15983581543
322,14994.76,13697,29715,27857.68485069275
323,14553.3,13697,27861,27952.768087387085
324,14610.34,13697,25870,28028.452396392822
325,14071.12,13697,24553,28122.269868850708
326,14227.06,13697,20753,28174.603700637817
327,14570.0,13697,29055,28301.69630050659
328,14326.7,13697,23046,28370.068550109863
329,14447.52,13697,31860,28447.031259536743
330,14080.42,13697,20368,28543.98775100708
331,14376.48,13697,28391,28617.722749710083
332,14464.38,13697,28776,28693.49431991577
333,14258.28,13697,20347,28766.06297492981
334,15044.06,13697,26043,28857.025146484375
335,14024.34,13697,18792,28944.956302642822
336,14693.84,13697,26231,29053.357124328613
337,14463.02,13697,27597,29130.390882492065
338,14676.68,13697,29040,29230.584621429443
339,14256.72,13697,20645,29315.534353256226
340,14275.6,13697,24686,29398.53596687317
341,14163.34,13697,20783,29492.534399032593
342,14493.12,13697,21790,29565.534591674805
343,14615.76,13697,21810,29647.534132003784
344,14564.02,13697,24033,29735.5797290802
345,13793.5,13697,17762,29847.570419311523
346,14403.22,13697,25487,29921.57292366028
347,14510.62,13697,24955,30005.571365356445
348,14201.24,13697,21167,30077.896118164062
349,15065.66,13697,26683,30136.902570724487
350,14499.66,13697,23589,30197.899103164673
351,14721.98,13697,31109,30282.235860824585
352,14189.1,13697,20032,30349.233865737915
353,14407.88,13697,24173,30429.23378944397
354,14326.9,13697,26105,30542.23394393921
355,14408.72,13697,25087,30625.23365020752
356,14205.8,13697,21894,30700.233936309814
357,14329.02,13697,22516,30792.23394393921
358,14604.8,13697,23400,30871.233701705933
359,14554.76,13697,32268,30943.233966827393
360,14103.74,13697,20022,31023.253440856934
361,14346.94,13697,22337,31091.25328063965
362,14743.02,13697,27549,31170.25327682495
363,14563.5,13697,26562,31241.25337600708
364,14532.64,13697,25845,31358.253479003906
365,13936.08,13697,22991,31418.253421783447
366,14166.34,13697,21939,31491.25337600708
367,14056.06,13697,20414,31552.2358417511
368,14670.38,13697,25229,31644.233465194702
369,14025.12,13697,19627,31725.233793258667
370,14734.0,13697,26717,31814.233779907227
371,14157.86,13697,21857,31882.23361968994
372,14767.02,13697,25733,31957.235097885132
373,13889.0,13697,17117,32052.234649658203
374,14901.78,13697,26917,32140.25330543518
375,14551.04,13697,24762,32218.25337409973
376,14426.68,13697,23057,32303.126096725464
377,14542.9,13697,24312,32378.12614440918
378,14418.26,13697,21216,32463.52982521057
379,14607.06,13697,29072,32547.532320022583
380,14765.68,13697,26019,32611.52958869934
381,15118.74,13697,30757,32691.465854644775
382,14638.8,13697,24947,32784.46578979492
383,14641.3,13697,24885,32873.46601486206
384,14181.12,13697,24808,32946.4852809906
385,14287.34,13697,23302,33017.592906951904
386,14253.82,13697,25435,33093.59288215637
387,14363.14,13697,24936,33164.59274291992
388,14326.36,13697,28036,33245.47553062439
389,14527.3,13697,24201,33327.455282211304
390,14521.5,13697,23682,33415.475606918335
391,15174.84,13697,34137,33533.91528129578
392,14650.76,13697,22312,33631.91533088684
393,14503.82,13697,24187,33703.93443107605
394,14790.6,13697,28742,33778.0396938324
395,14080.14,13697,23696,33833.03952217102
396,14474.08,13697,21312,33920.040130615234
397,14602.24,13697,24282,33999.81331825256
398,14728.94,13697,32337,34076.81345939636
399,13967.22,13697,18433,34156.81338310242
400,14543.14,13697,29535,34237.81371116638
401,15064.9,13697,27097,34364.813566207886
402,14154.7,13697,21837,34457.81326293945
403,14523.86,13697,25529,34558.793783187866
404,14291.76,13697,21417,34639.81342315674
405,14780.52,13697,25835,34723.918199539185
406,14710.1,13697,28761,34804.91805076599
