gen_no,avg_cost,min_cost,max_cost,time
55,17664.5375,16592,30826,10518.7406539917
56,17464.3875,16592,28896,10691.741943359375
57,17628.75,16592,32776,10854.742527008057
58,17921.4625,16592,26757,11070.741415023804
59,17697.7875,16592,27492,11257.741689682007
60,17328.4,16592,33496,11424.741506576538
61,17777.575,16592,32752,11602.741241455078
62,17482.3125,16592,28152,11853.742122650146
63,17857.825,16592,27821,12032.74154663086
64,17370.2625,16592,31051,12217.741250991821
65,17538.0375,16592,29322,12383.74137878418
66,17708.1625,16462,26892,12577.740669250488
67,17196.4125,16462,26549,12759.741067886353
68,17628.1875,16462,34427,12942.741394042969
69,17665.8875,16462,28580,13158.741474151611
70,17603.9875,16462,25386,13344.741821289062
71,17758.7625,16462,25244,13557.742595672607
72,17719.9125,16462,30105,13771.741390228271
73,17601.425,16462,29821,13936.741590499878
74,17565.8625,16462,32215,14126.741647720337
75,17728.95,16462,27736,14312.74151802063
76,17839.0625,16462,27517,14535.740852355957
77,17440.8125,16462,26762,14702.742099761963
78,17383.875,16462,29282,14887.741327285767
79,17613.5375,16462,29394,15045.742511749268
80,17061.775,16462,29724,15232.740879058838
81,17581.725,16462,25352,15425.766468048096
82,17575.1875,16462,26678,15610.741376876831
83,17872.35,16462,29717,15826.744079589844
84,17223.225,16462,26592,15991.74165725708
85,17427.05,16462,26725,16166.76640510559
86,17724.4,16462,31746,16321.741104125977
87,17450.3125,16462,27860,16518.741369247437
88,17250.05,16462,23633,16711.74144744873
89,18046.65,16462,31726,16919.767141342163
90,17188.6875,16462,26541,17132.742881774902
91,17470.375,16462,32690,17307.74164199829
92,17941.8875,16462,29892,17503.741025924683
93,17755.0625,16462,30709,17692.74115562439
94,17482.5,16462,29176,17888.741731643677
95,17510.3,16462,28766,18055.74131011963
96,17419.1,16462,27737,18239.741563796997
97,17564.4125,16462,26232,18443.74179840088
98,17784.1375,16462,33287,18624.741315841675
99,17175.575,16462,25822,18775.773286819458
100,17285.9875,16462,25536,18906.743049621582
101,17970.3375,16462,31510,19120.741844177246
102,17539.5375,16462,27628,19276.74126625061
103,17220.9375,16462,25620,19461.74144744873
104,17232.45,16027,29065,19638.74316215515
105,17207.5,16027,25896,19857.741117477417
106,17056.275,16027,34454,20023.743867874146
107,16813.725,16027,28621,20177.741050720215
108,16695.2375,15677,24467,20335.741758346558
109,17325.2,15677,29975,20516.741514205933
110,16565.575,15677,33203,20693.742036819458
111,16482.425,15677,24767,20855.74173927307
112,16546.6375,15677,27552,21051.74160003662
113,16594.5,15677,30321,21267.76933670044
114,16575.625,15677,24704,21445.76668739319
115,16396.0375,15677,22527,21624.741077423096
116,16836.225,15677,28001,21818.742752075195
117,16558.45,15677,29127,22000.741958618164
118,16628.9125,15677,26939,22193.7415599823
119,16811.7375,15677,28800,22367.741346359253
120,17008.675,15677,29544,22596.74096107483
121,16588.525,15677,28873,22755.76663017273
122,17018.4,15677,26397,22957.772970199585
123,16719.3125,15677,26645,23158.74171257019
124,16695.6125,15677,29347,23336.772918701172
125,16814.1625,15677,30899,23494.741439819336
126,16653.6375,15677,27588,23647.230625152588
127,16801.45,15677,30077,23878.198385238647
128,16782.075,15677,25269,24052.1981716156
129,16808.0375,15677,31714,24253.19814682007
130,16639.7375,15677,30276,24427.197456359863
131,17428.7375,15677,31584,24637.229681015015
132,17471.525,15677,30029,24830.19757270813
133,17047.7,15677,26717,24985.22973060608
134,16974.7875,15677,28025,25184.223175048828
135,16922.975,15677,27538,25337.230443954468
136,16955.2625,15677,33996,25536.198616027832
137,16388.6125,15677,27639,25702.23069190979
138,16477.0125,15677,23933,25885.19835472107
139,16639.5,15677,29530,26061.227798461914
140,16946.4625,15677,26832,26220.198392868042
141,16790.0125,15677,24835,26370.197772979736
142,17102.95,15677,35041,26571.198225021362
143,16846.225,15677,26698,26729.22968864441
144,17691.675,15677,30208,26903.22995185852
145,16808.3,15677,32876,27096.229791641235
146,16229.9375,15677,23627,27274.229764938354
147,16779.25,15677,28831,27456.22968673706
148,16950.5875,15677,24442,27691.200733184814
149,16884.3875,15677,32690,27958.200931549072
150,16373.5,15677,24527,28144.198417663574
151,17029.375,15677,32221,28362.23030090332
152,17081.0,15677,36189,28591.19987487793
153,16618.4375,15677,24979,28851.199865341187
154,16269.9375,15677,23522,29046.223402023315
155,16780.2,15677,27216,29244.22264099121
156,16747.9375,15677,31090,29445.230722427368
157,16428.975,15677,31945,29665.21406173706
158,16752.275,15677,28509,29860.19778251648
159,16741.9125,15677,31569,30055.198431015015
160,16382.0125,15677,26592,30233.198404312134
161,16116.2125,15677,23712,30422.2149848938
162,16725.5375,15562,27702,30657.200813293457
163,16580.65,15562,27952,30821.22302055359
164,16683.7125,15562,27632,31037.198543548584
165,16606.3375,15562,29465,31249.199390411377
166,16725.1,15562,27698,31444.19765472412
167,16594.95,15562,26603,31661.19956970215
168,16556.8375,15562,28351,31871.203184127808
169,16353.2,15562,24379,32079.198598861694
170,16754.3,15562,29564,32258.19754600525
171,16650.1,15562,31110,32462.23258972168
