gen_no,avg_cost,min_cost,max_cost,time
173,14471.87,13332,33360,48416.99767112732
174,14583.39,13332,28296,48712.998151779175
175,13871.28,13332,21918,48940.02270698547
176,13954.61,13332,23160,49229.99882698059
177,14221.26,13332,26467,49501.02233886719
178,14505.93,13332,27909,49807.0011138916
179,14203.73,13332,23402,50117.997884750366
180,13932.08,13332,22818,50399.99866485596
181,14110.34,13332,28097,50714.998722076416
182,13765.61,13332,24137,50972.99814224243
183,14393.1,13332,30226,51231.011629104614
184,14091.2,13332,28732,51580.99818229675
185,14059.34,13332,28752,51855.998277664185
186,13970.33,13332,24947,52179.999589920044
187,14342.96,13332,25864,52414.029121398926
188,14278.2,13332,24031,52700.0207901001
189,14725.21,13332,34204,52998.997926712036
190,13834.46,13332,25189,53253.00097465515
191,14343.45,13332,27072,53479.997873306274
192,14357.4,13332,25644,53806.99968338013
193,13960.69,13332,24901,54083.022117614746
194,14137.83,13332,32136,54307.02996253967
195,13975.01,13332,23682,54615.02957344055
196,14041.36,13332,22959,54861.005783081055
197,14191.63,13332,26717,55119.86565589905
198,14654.09,13332,28638,55420.8664894104
199,14496.44,13332,24934,55695.881843566895
