gen_no,avg_cost,min_cost,max_cost,time
0,24130.9,18720,28935,3.999948501586914
1,20273.1,17190,26020,61.97500228881836
2,18688.6,17190,22310,113.97600173950195
3,18005.3,17095,23625,176.97477340698242
4,17208.6,17095,19290,234.97629165649414
5,17171.5,17095,20725,292.97447204589844
6,17268.0,16655,20025,349.9753475189209
7,17398.7,16655,22820,401.9753932952881
8,16860.4,16175,23350,450.9739875793457
9,16792.5,16175,23350,524.9738693237305
10,16425.7,16175,23195,579.9999237060547
11,16365.6,15975,19555,630.000114440918
12,16284.4,15975,22645,683.9995384216309
13,16240.7,15975,22200,750.0133514404297
14,16138.7,15825,21875,805.9771060943604
15,15992.0,15825,16930,868.9746856689453
16,16009.6,15825,24695,931.973934173584
17,16090.3,15825,22415,985.9743118286133
18,15785.4,13645,16025,1067.9993629455566
19,15730.9,13645,21805,1114.999532699585
20,14025.0,13555,19805,1162.9741191864014
21,13972.3,13555,23505,1216.9740200042725
22,13949.6,13555,21435,1277.9755592346191
23,13768.3,13555,18540,1319.9748992919922
24,14331.4,13475,22955,1372.9760646820068
25,13910.2,13475,21360,1433.9759349822998
26,13610.9,13475,17270,1482.9747676849365
27,13814.7,13365,20905,1535.9752178192139
28,13616.8,13365,18315,1616.973876953125
29,13786.6,13365,21795,1678.9751052856445
30,13725.7,13365,17865,1741.976022720337
31,13790.9,13365,23335,1796.9756126403809
32,13604.3,13365,21550,1839.977502822876
33,13626.7,13365,20825,1897.9997634887695
34,13405.1,13365,15370,1949.000597000122
35,13804.4,13365,24295,1996.9768524169922
36,13622.1,13365,19135,2049.9770641326904
37,13365.0,13365,13365,2121.9749450683594
38,13564.6,13365,22235,2184.9751472473145
39,14088.4,13365,23805,2239.9988174438477
40,14269.2,13365,28315,2296.0000038146973
41,13560.4,13365,21795,2348.999261856079
42,13936.7,13365,21550,2411.9746685028076
43,13738.4,13315,24295,2464.9763107299805
44,13927.3,13315,24145,2533.9746475219727
45,13607.4,13315,22945,2590.9767150878906
46,13479.1,13315,21500,2694.976568222046
47,13507.0,13315,19635,2769.9766159057617
48,13781.9,13315,21945,2835.9737396240234
49,13334.2,13315,14165,2898.9744186401367
50,13480.2,13315,17975,2941.973924636841
51,13315.0,13315,13315,2985.0003719329834
52,13496.6,13315,17025,3043.9751148223877
53,13339.6,13285,14575,3097.975254058838
54,13599.3,13285,27860,3165.973901748657
55,13641.5,13285,28535,3237.9887104034424
56,13715.1,13285,21895,3336.974859237671
57,13868.0,13285,24205,3403.9738178253174
58,13981.9,13285,22985,3473.9744663238525
59,13731.7,13285,22975,3534.9738597869873
60,13748.4,13285,24975,3590.9745693206787
61,14195.7,13285,22545,3657.9742431640625
62,13566.6,13285,20215,3719.9742794036865
63,13625.6,13285,22515,3759.976387023926
64,13736.0,13285,23415,3810.9774589538574
65,13595.9,13285,21030,3891.9765949249268
66,13444.6,13285,21265,3946.9738006591797
67,13426.3,13285,19090,3995.9752559661865
68,13530.2,13285,21235,4053.973913192749
69,13657.7,13285,21235,4110.974550247192
70,13473.7,13285,16220,4174.973964691162
71,13433.7,13285,17585,4234.9748611450195
72,13686.8,13285,23445,4295.974493026733
73,13909.1,13285,22985,4354.999542236328
74,13288.0,13285,13405,4427.999973297119
75,13716.8,13285,21390,4479.975700378418
76,13382.4,13285,18125,4533.975839614868
77,13791.7,13285,21925,4590.973854064941
78,13441.9,13285,17245,4638.999700546265
79,13481.2,13285,19525,4699.999094009399
80,13712.1,13285,22985,4751.999855041504
81,14021.0,13285,22985,4811.974763870239
82,13474.8,13285,20745,4864.974737167358
83,13586.9,13285,21390,4942.974805831909
84,13516.1,13285,21895,5000.974178314209
85,13690.5,13285,19985,5053.976058959961
86,13383.9,13285,17690,5102.974891662598
87,13658.7,13285,25730,5153.000831604004
88,13410.2,13285,19525,5205.021142959595
89,13515.4,13285,19735,5253.01456451416
90,13794.9,13285,26945,5314.000368118286
91,13491.6,13285,21235,5380.999803543091
92,13458.4,13285,16885,5444.000244140625
93,13549.1,13285,21485,5514.976739883423
94,14189.0,13285,22985,5579.000473022461
95,13547.2,13285,19945,5636.000633239746
96,13685.2,13285,20585,5693.000555038452
97,13696.0,13285,24685,5744.976282119751
98,13604.4,13285,22255,5807.999849319458
99,13325.8,13285,15325,5844.999551773071
